,trip_id,train_name,date,cargo,station_id,event,cargo_type,fuel_level,ended
7464,TNK2U0CRF5,HHEXD,2025-07-22 16:53:52,1.0,station_F,Salida de vagones,Machinery,354.05000000000007,True
7465,2YZB4K8OIZ,UDAXI,2025-01-27 11:55:11,99.0,station_B,Llegada de vagones,Textiles,302.76,True
7466,1A7GBYJDDM,VXRCS,2025-01-17 16:48:45,5.0,station_G,Final de ruta,Food,669.0,True
7467,8LKB56HEP2,VXRCS,2025-05-30 16:45:53,3.0,station_G,Descarga de vagones,Chemicals,560.2080000000001,True
7468,0KHIDKG042,HHEXD,2025-01-07 10:00:00,0.0,station_A,Comienzo de ruta,,800.0,True
7469,EPZHPCF07U,UDAXI,2024-06-15 02:39:40,2.0,station_F,Llegada de vagones,Food,743.5199999999999,True
7470,SY2MNUTT1W,VXRCS,2025-05-02 14:26:41,0.0,station_F,Descarga de vagones,Chemicals,781.5360000000002,True
7471,9STG4EVRUR,VXRCS,2024-12-25 12:37:28,6.0,station_D,Salida de vagones,Textiles,1057.2240000000002,True
7472,MY4GPYWSSB,UDAXI,2024-07-27 16:00:00,0.0,station_A,Comienzo de ruta,,1000.0,True
7473,T6ZI7BLMMD,HHEXD,2024-12-20 10:06:55,37.0,station_A,Final carga,Electronics,800.0,True
7474,5W21BKSM4W,HHEXD,2025-08-14 12:03:08,12.0,station_C,Llegada de vagones,Food,694.4,True
7475,QO3SQ3DGLC,VXRCS,2025-01-06 11:23:36,6.0,station_C,Salida de vagones,Textiles,1124.256,True
7476,4SJ2VH4CI9,VXRCS,2025-06-14 10:01:17,9.0,station_A,Salida de vagones,Textiles,614.856,True
7477,W6ET32CDXS,HHEXD,2024-08-21 11:11:06,32.0,station_B,Llegada de vagones,Electronics,114.44000000000011,True
7478,G7F4S1UQ7W,HHEXD,2025-04-16 19:52:52,0.0,station_G,Descarga de vagones,Chemicals,310.52,True
7479,884JXZOSI3,UDAXI,2025-02-01 18:51:56,9.0,station_E,Llegada de vagones,Chemicals,369.496,True
7480,LHBIAWPUBL,VXRCS,2024-08-07 10:49:19,30.0,station_B,Descarga de vagones,Electronics,377.75999999999993,True
7481,MLJEL532UU,UDAXI,2024-08-21 02:15:26,0.0,station_G,Descarga de vagones,Machinery,472.29999999999995,True
7482,LOQMHLD939,VXRCS,2025-01-29 10:49:13,28.0,station_B,Salida de vagones,Textiles,586.884,True
7483,LDTG3KEGH5,VXRCS,2025-05-23 11:31:21,31.0,station_C,Salida de vagones,Chemicals,1034.4,True
7484,IE2L2FUWE9,VXRCS,2024-09-10 12:39:02,1.0,station_D,Salida de vagones,Textiles,286.764,True
7485,PNEGC2DPCZ,UDAXI,2024-10-05 21:57:26,5.0,station_D,Llegada de vagones,Food,861.08,True
7486,O4YWG1IQ4O,UDAXI,2025-02-12 02:12:25,0.0,station_G,Descarga de vagones,Textiles,802.912,True
7487,NQFKPL9EKA,HHEXD,2024-07-15 10:16:01,43.0,station_A,Final carga,Machinery,800.0,True
7488,HDPJSAVHT2,HHEXD,2025-03-28 11:16:46,24.0,station_B,Salida de vagones,Electronics,742.0,True
7489,D6O9YZPF32,HHEXD,2025-01-10 11:15:16,43.0,station_B,Descarga de vagones,Machinery,689.0,True
7490,UMPYO0CU4Y,HHEXD,2024-07-24 16:33:43,1.0,station_F,Llegada de vagones,Food,0.0,True
7491,2MBYWIQC52,HHEXD,2025-03-14 15:07:11,1.0,station_E,Llegada de vagones,Textiles,659.36,True
7492,2X6G26OC7T,UDAXI,2024-08-06 19:13:36,20.0,station_C,Descarga de vagones,Electronics,905.0880000000001,True
7493,G7F4S1UQ7W,HHEXD,2025-04-16 13:54:01,0.0,station_D,Salida de vagones,Chemicals,592.52,True
7494,DTYGUJ0UQY,HHEXD,2025-09-05 11:12:35,21.0,station_B,Salida de vagones,Electronics,746.8,True
7495,T0VKG3C5OA,HHEXD,2025-09-24 12:13:28,5.0,station_C,Descarga de vagones,Food,693.2,True
7496,IYJKLK2C0X,UDAXI,2024-08-27 12:45:45,21.0,station_B,Descarga de vagones,Machinery,120.97599999999997,True
7497,99JHCAZ89F,HHEXD,2025-01-28 12:05:14,11.0,station_C,Descarga de vagones,Food,695.4,True
7498,LBZ299PG3G,UDAXI,2024-11-29 10:09:30,47.0,station_A,Salida de vagones,Electronics,607.8879999999999,True
7499,3QHFKTCNUJ,VXRCS,2024-11-28 10:00:00,0.0,station_A,Comienzo de ruta,,428.73600000000005,True
7500,JWTV3N74W4,UDAXI,2024-10-30 00:38:26,4.0,station_E,Salida de vagones,Machinery,710.8599999999999,True
7501,ERW6Z8VBHQ,HHEXD,2024-06-22 13:53:58,6.0,station_D,Descarga de vagones,Chemicals,600.44,True
7502,AOQTR1YW3Q,HHEXD,2024-12-24 13:44:49,0.0,station_D,Salida de vagones,Machinery,531.725,True
7503,4WYJ9DAK64,UDAXI,2025-01-09 13:15:00,84.0,station_C,Llegada de vagones,Food,374.0640000000001,True
7504,0DN0YBY4AW,UDAXI,2024-06-29 16:06:43,20.0,station_A,Final carga,Machinery,211.26400000000012,True
7505,8V88BC1HY2,HHEXD,2025-07-07 12:13:32,5.0,station_C,Salida de vagones,Machinery,644.6,True
7506,BDH02YH9Q4,VXRCS,2025-01-02 13:38:31,0.0,station_E,Salida de vagones,Food,906.6599999999999,True
7507,6VFPTOMJBC,VXRCS,2024-06-27 14:51:03,0.0,station_F,Descarga de vagones,Machinery,664.5,True
7508,7Q9AH8RVHS,UDAXI,2024-06-07 13:32:40,27.0,station_C,Descarga de vagones,Food,497.6959999999999,True
7509,6KY9YCKVJK,VXRCS,2025-04-11 12:49:50,3.0,station_D,Descarga de vagones,Food,400.21200000000016,True
7510,QDTZOFGVRE,HHEXD,2025-07-12 10:00:00,0.0,station_A,Comienzo de ruta,,800.0,True
7511,4Z56RJ3GHQ,VXRCS,2025-07-04 10:56:02,45.0,station_B,Llegada de vagones,Machinery,1069.5,True
7512,4SJ2VH4CI9,VXRCS,2025-06-14 11:38:44,3.0,station_C,Salida de vagones,Textiles,552.072,True
7513,TIWGX6M52Y,HHEXD,2025-08-06 13:46:49,0.0,station_D,Salida de vagones,Textiles,691.88,True
7514,TVFDG0LKS9,VXRCS,2025-04-14 14:38:43,2.0,station_F,Salida de vagones,Machinery,651.3599999999999,True
7515,0MGG1W103D,VXRCS,2024-06-12 11:18:24,22.0,station_C,Descarga de vagones,Electronics,1085.664,True
7516,K1R0T4EXQP,UDAXI,2024-10-24 03:53:02,2.0,station_F,Descarga de vagones,Chemicals,147.79199999999992,True
7517,1CBFNO6B9M,UDAXI,2024-06-01 18:56:20,4.0,station_E,Llegada de vagones,Machinery,719.08,True
7518,1ME4XLA5GZ,UDAXI,2025-07-02 20:46:27,0.0,station_F,Salida de vagones,Chemicals,0.0,True
7519,58CEPSOF1G,UDAXI,2024-07-26 20:45:20,8.0,station_F,Descarga de vagones,Machinery,207.604,True
7520,LTZEGYU5DF,HHEXD,2025-05-01 16:38:01,5.0,station_F,Llegada de vagones,Food,479.95000000000005,True
7521,2AQNPEWQGA,HHEXD,2024-12-09 16:54:32,0.0,station_F,Descarga de vagones,Machinery,0.0,True
7522,88JRFTF6NJ,HHEXD,2024-11-19 11:12:53,47.0,station_B,Llegada de vagones,Textiles,755.9,True
7523,1KAUPO1RXI,HHEXD,2025-01-30 12:11:06,4.0,station_C,Descarga de vagones,Machinery,645.05,True
7524,4MGBNKSF4H,VXRCS,2024-12-13 12:51:01,0.0,station_D,Descarga de vagones,Machinery,878.3400000000001,True
7525,AS0YF9P7KY,VXRCS,2024-10-24 12:49:30,5.0,station_D,Salida de vagones,Food,978.42,True
7526,U32QVLNLFQ,VXRCS,2025-08-09 14:53:49,0.0,station_F,Salida de vagones,Machinery,712.1100000000001,True
7527,1ME4XLA5GZ,UDAXI,2025-07-02 20:46:27,0.0,station_F,Descarga de vagones,Chemicals,0.0,True
7528,MF0XLZYOBB,HHEXD,2025-07-24 11:35:14,47.0,station_B,Llegada de vagones,Chemicals,711.8,True
7529,0SHZBUK3XF,HHEXD,2024-08-17 16:29:04,0.0,station_F,Llegada de vagones,Electronics,579.2400000000001,True
7530,6GN8W9URJS,HHEXD,2025-04-25 14:42:40,15.0,station_E,Llegada de vagones,Food,526.6,True
7531,5911CMKRIB,VXRCS,2025-07-17 12:36:36,0.0,station_D,Descarga de vagones,Textiles,1072.992,True
7532,D6O9YZPF32,HHEXD,2025-01-10 11:51:47,43.0,station_C,Llegada de vagones,Machinery,624.65,True
7533,G7F4S1UQ7W,HHEXD,2025-04-16 12:04:55,0.0,station_C,Salida de vagones,Chemicals,682.52,True
7534,J81NG2QGCE,VXRCS,2025-05-17 10:02:35,9.0,station_A,Salida de vagones,Chemicals,406.17599999999976,True
7535,0XPJ70OI10,HHEXD,2025-08-20 19:52:52,0.0,station_G,Llegada de vagones,Machinery,178.25,True
7536,VWEJRBVY8K,VXRCS,2025-04-21 10:16:57,48.0,station_A,Salida de vagones,Chemicals,622.9199999999998,True
7537,1WW0WDPPPT,HHEXD,2025-07-09 19:24:15,1.0,station_G,Final de ruta,Electronics,462.67999999999995,True
7538,UMPYO0CU4Y,HHEXD,2024-07-24 13:44:23,9.0,station_D,Salida de vagones,Food,0.0,True
7539,AQYP2RVTAQ,VXRCS,2024-10-01 14:42:31,0.0,station_F,Salida de vagones,Textiles,985.404,True
7540,8ZFWONVVXS,HHEXD,2025-01-22 10:00:00,0.0,station_A,Comienzo de ruta,,800.0,True
7541,XKDZTO1FGA,HHEXD,2024-11-13 10:00:00,0.0,station_A,Comienzo de ruta,,800.0,True
7542,YW1UIPRFP9,HHEXD,2024-11-15 10:13:12,49.0,station_A,Salida de vagones,Chemicals,800.0,True
7543,DFR21520RN,HHEXD,2024-08-14 15:04:54,6.0,station_E,Salida de vagones,Electronics,114.88000000000005,True
7544,3G7N4YTUKC,HHEXD,2025-03-11 16:20:11,4.0,station_F,Descarga de vagones,Chemicals,408.79999999999995,True
7545,OBAJQT4HS0,HHEXD,2025-06-20 13:51:37,17.0,station_D,Descarga de vagones,Machinery,27.110000000000014,True
7546,H0TB4QOD4K,VXRCS,2024-09-21 17:27:51,0.0,station_G,Final de ruta,Chemicals,0.0,True
7547,S2H3TZR685,UDAXI,2024-07-17 17:43:22,2.0,station_E,Descarga de vagones,Electronics,833.28,True
7548,KGNJ6OM978,VXRCS,2025-06-25 10:54:50,47.0,station_B,Llegada de vagones,Electronics,1129.44,True
7549,F9SXMECOSF,VXRCS,2024-06-04 13:53:48,0.0,station_E,Salida de vagones,Electronics,974.2559999999999,True
7550,ITATONUBR9,UDAXI,2025-03-21 07:56:18,0.0,station_G,Descarga de vagones,Chemicals,564.016,True
7551,LFRI8MQEEB,VXRCS,2025-01-31 17:26:56,0.0,station_G,Final de ruta,Electronics,800.928,True
7552,IE3CSMCMCU,VXRCS,2024-09-04 12:52:54,0.0,station_D,Descarga de vagones,Chemicals,941.5920000000001,True
7553,22PXGX8WDZ,UDAXI,2024-08-05 20:32:37,3.0,station_F,Descarga de vagones,Food,0.0,True
7554,X41Q4HX6BQ,VXRCS,2025-06-21 14:37:26,0.0,station_F,Salida de vagones,Chemicals,796.08,True
7555,2AOFJA5NV0,VXRCS,2025-03-08 14:50:43,1.0,station_F,Llegada de vagones,Machinery,110.72999999999983,True
7556,RKGYC4OM3W,UDAXI,2024-06-21 06:41:31,6.0,station_G,Llegada de vagones,Food,601.68,True
7557,4WYJ9DAK64,UDAXI,2025-01-09 12:15:02,93.0,station_B,Llegada de vagones,Food,418.22400000000005,True
7558,T16WT8JJ4T,VXRCS,2025-09-22 13:33:49,8.0,station_E,Llegada de vagones,Textiles,1020.8639999999999,True
7559,AS442VLDQ4,VXRCS,2024-07-12 10:58:43,8.0,station_B,Salida de vagones,Electronics,561.2400000000001,True
7560,J6IUUKZTV6,HHEXD,2024-09-20 16:28:53,1.0,station_F,Descarga de vagones,Chemicals,439.6400000000001,True
7561,KV3EOYYIGB,HHEXD,2025-02-08 13:33:53,0.0,station_D,Descarga de vagones,Chemicals,607.28,True
7562,NQFKPL9EKA,HHEXD,2024-07-15 13:57:06,1.0,station_D,Descarga de vagones,Machinery,530.75,True
7563,IE3CSMCMCU,VXRCS,2024-09-04 17:06:30,0.0,station_G,Llegada de vagones,Chemicals,603.1920000000001,True
7564,6HYC1R9QIK,VXRCS,2025-01-20 10:52:51,48.0,station_B,Descarga de vagones,Textiles,1146.72,True
7565,WJIQXPOQTF,HHEXD,2025-03-22 12:14:13,4.0,station_C,Descarga de vagones,Machinery,667.25,True
7566,MJDOLC4QK3,VXRCS,2025-07-31 13:48:15,3.0,station_E,Salida de vagones,Electronics,968.0639999999999,True
7567,AZVYV2V1IT,HHEXD,2024-10-25 12:03:07,28.0,station_C,Llegada de vagones,Chemicals,669.92,True
7568,ROEMIGJGK2,HHEXD,2024-11-27 11:16:06,18.0,station_B,Salida de vagones,Textiles,756.8,True
7569,PPCUYHYQ8S,VXRCS,2025-01-23 12:45:44,0.0,station_D,Salida de vagones,Chemicals,340.1400000000002,True
7570,CWNPGW90JP,VXRCS,2024-06-21 11:27:07,9.0,station_C,Salida de vagones,Food,486.336,True
7571,DFR21520RN,HHEXD,2024-08-14 13:51:38,11.0,station_D,Llegada de vagones,Electronics,158.88000000000005,True
7572,BVGKP7L9KV,HHEXD,2024-10-31 15:19:06,5.0,station_E,Llegada de vagones,Machinery,433.025,True
7573,GVS3875I63,UDAXI,2024-09-28 10:04:09,19.0,station_A,Salida de vagones,Food,1000.0,True
7574,36ZHBPX52L,VXRCS,2024-12-21 12:36:09,3.0,station_D,Llegada de vagones,Chemicals,387.33600000000024,True
7575,6XD5KXKQGH,HHEXD,2024-11-21 14:57:37,20.0,station_E,Salida de vagones,Chemicals,0.0,True
7576,IE2L2FUWE9,VXRCS,2024-09-10 13:30:30,1.0,station_E,Descarga de vagones,Textiles,250.404,True
7577,KOE6RNJLKX,HHEXD,2025-02-05 19:53:32,0.0,station_G,Llegada de vagones,Electronics,463.9200000000001,True
7578,B33IZLX3AE,VXRCS,2025-06-06 14:32:34,1.0,station_F,Salida de vagones,Textiles,984.6120000000002,True
7579,5HJHWFNSLK,UDAXI,2025-08-01 20:22:37,0.0,station_F,Llegada de vagones,Textiles,845.9680000000001,True
7580,0DZ6XPYFXO,UDAXI,2024-08-28 22:45:22,1.0,station_D,Llegada de vagones,Textiles,913.432,True
7581,OUUPTJ7O0T,HHEXD,2024-10-08 11:15:13,3.0,station_B,Descarga de vagones,Electronics,744.8,True
7582,CLQK65V3IF,UDAXI,2025-07-28 22:31:37,7.0,station_D,Salida de vagones,Chemicals,805.36,True
7583,9K5SILU2DW,VXRCS,2024-11-05 13:29:38,0.0,station_E,Descarga de vagones,Machinery,0.0,True
7584,1CBFNO6B9M,UDAXI,2024-06-01 16:32:24,4.0,station_D,Salida de vagones,Machinery,781.48,True
7585,RDYYVDQQL2,HHEXD,2025-05-16 14:08:29,0.0,station_D,Salida de vagones,Machinery,533.375,True
7586,GYU6Y0PRZV,UDAXI,2025-01-15 10:00:00,0.0,station_A,Comienzo de ruta,,611.5840000000001,True
7587,VP8H4NOUWR,HHEXD,2025-06-07 15:23:31,3.0,station_E,Salida de vagones,Machinery,462.57500000000005,True
7588,2F8UZC5BV1,VXRCS,2025-09-03 10:57:52,34.0,station_B,Descarga de vagones,Machinery,1078.5,True
7589,HDP03EH58B,VXRCS,2024-08-31 10:04:34,15.0,station_A,Final carga,Chemicals,1200.0,True
7590,RDYYVDQQL2,HHEXD,2025-05-16 11:23:04,20.0,station_B,Salida de vagones,Machinery,701.0,True
7591,SWX1JP70LK,HHEXD,2024-07-27 12:03:26,1.0,station_C,Llegada de vagones,Electronics,731.76,True
7592,30KVOSKK9O,VXRCS,2025-06-03 10:11:38,32.0,station_A,Salida de vagones,Machinery,1200.0,True
7593,PDPF1H3DTL,VXRCS,2024-11-20 16:44:31,0.0,station_G,Final de ruta,Electronics,796.608,True
7594,UZRENUN5Z3,HHEXD,2024-06-05 11:20:26,26.0,station_B,Descarga de vagones,Textiles,759.8,True
7595,SH32R5MUBJ,HHEXD,2025-03-07 11:48:44,25.0,station_C,Descarga de vagones,Chemicals,674.6,True
7596,UHPTHLXJ6Y,HHEXD,2024-11-04 13:39:30,11.0,station_D,Llegada de vagones,Chemicals,565.7,True
7597,N34CK9XH0H,UDAXI,2025-08-28 11:50:51,9.0,station_B,Salida de vagones,Textiles,965.2,True
7598,HDPJSAVHT2,HHEXD,2025-03-28 10:08:57,45.0,station_A,Salida de vagones,Electronics,800.0,True
7599,MZHR65K9ML,UDAXI,2025-09-13 16:41:04,8.0,station_D,Llegada de vagones,Chemicals,290.01599999999996,True
7600,INJR720PLC,VXRCS,2025-05-27 16:50:32,0.0,station_G,Final de ruta,Food,699.6599999999999,True
7601,8NPF727XEH,HHEXD,2024-10-02 16:59:24,0.0,station_F,Salida de vagones,Chemicals,454.3399999999999,True
7602,HMIP5BX9X3,UDAXI,2024-09-09 18:14:45,100.0,station_B,Llegada de vagones,Food,920.0,True
7603,TPN9DBWQWK,UDAXI,2025-08-16 18:18:35,2.0,station_E,Llegada de vagones,Chemicals,789.568,True
7604,0SHZBUK3XF,HHEXD,2024-08-17 19:47:41,0.0,station_G,Llegada de vagones,Electronics,479.2400000000001,True
7605,OH9O5QVWC9,HHEXD,2025-08-18 12:12:23,2.0,station_C,Descarga de vagones,Food,699.2,True
7606,TK51ITY5H5,VXRCS,2025-07-08 13:32:34,1.0,station_E,Llegada de vagones,Chemicals,861.1680000000001,True
7607,ODG0V4GIA9,HHEXD,2024-09-26 11:31:39,5.0,station_B,Descarga de vagones,Machinery,218.53999999999996,True
7608,97ZQ51250K,VXRCS,2025-08-27 11:34:09,11.0,station_C,Descarga de vagones,Chemicals,1049.088,True
7609,OZ9XFZAQ8H,UDAXI,2024-08-01 18:38:04,0.0,station_E,Descarga de vagones,Textiles,494.41600000000017,True
7610,D6O9YZPF32,HHEXD,2025-01-10 20:02:11,3.0,station_G,Llegada de vagones,Machinery,134.075,True
7611,LIY8O69WEZ,UDAXI,2024-08-16 18:34:16,5.0,station_E,Llegada de vagones,Machinery,310.22800000000007,True
7612,PDPF1H3DTL,VXRCS,2024-11-20 12:33:11,3.0,station_D,Salida de vagones,Electronics,1026.0,True
7613,MB2U0J0N06,UDAXI,2024-09-23 12:01:47,0.0,station_B,Descarga de vagones,Electronics,939.2,True
7614,8ZFWONVVXS,HHEXD,2025-01-22 20:00:06,0.0,station_G,Final de ruta,Chemicals,309.31999999999994,True
7615,UHPTHLXJ6Y,HHEXD,2024-11-04 12:03:14,11.0,station_C,Salida de vagones,Chemicals,665.6,True
7616,7TCOZDANTN,VXRCS,2024-08-15 14:39:38,6.0,station_F,Llegada de vagones,Textiles,985.5119999999998,True
7617,RDYYVDQQL2,HHEXD,2025-05-16 16:56:55,0.0,station_F,Descarga de vagones,Machinery,368.375,True
7618,6EW09U3BDL,VXRCS,2025-07-23 13:05:54,0.0,station_D,Descarga de vagones,Machinery,876.0,True
7619,ITKQO4XSDJ,VXRCS,2025-06-12 14:41:35,0.0,station_F,Descarga de vagones,Textiles,985.6560000000001,True
7620,B33IZLX3AE,VXRCS,2025-06-06 11:22:02,9.0,station_C,Descarga de vagones,Textiles,1125.336,True
7621,ZXOI65FDHJ,VXRCS,2024-06-06 13:03:36,0.0,station_D,Descarga de vagones,Food,206.2559999999998,True
7622,W81XE6VA05,VXRCS,2024-07-06 12:46:45,1.0,station_D,Salida de vagones,Machinery,322.37400000000014,True
7623,W80O9DY708,HHEXD,2024-12-14 16:40:47,0.0,station_F,Salida de vagones,Chemicals,466.5799999999999,True
7624,LGG7JPM7QW,HHEXD,2024-10-17 14:05:07,4.0,station_D,Descarga de vagones,Machinery,512.9,True
7625,9STG4EVRUR,VXRCS,2024-12-25 11:00:34,26.0,station_B,Salida de vagones,Textiles,1150.32,True
7626,I0G6HSHG5M,UDAXI,2025-01-03 19:04:47,0.0,station_E,Descarga de vagones,Textiles,464.8960000000001,True
7627,XTXTS5BJJ0,HHEXD,2025-08-29 20:00:19,1.0,station_G,Descarga de vagones,Textiles,546.35,True
7628,22PXGX8WDZ,UDAXI,2024-08-05 20:31:04,13.0,station_F,Llegada de vagones,Food,0.0,True
7629,XCBMMSLOQL,UDAXI,2025-09-26 19:29:33,19.0,station_E,Salida de vagones,Chemicals,67.1039999999999,True
7630,GILBROOOBW,VXRCS,2025-04-05 11:12:33,7.0,station_B,Salida de vagones,Machinery,1101.9,True
7631,30KVOSKK9O,VXRCS,2025-06-03 17:04:17,0.0,station_G,Final de ruta,Machinery,467.31000000000006,True
7632,VOYP59VQ55,HHEXD,2024-10-14 16:37:48,2.0,station_F,Llegada de vagones,Food,485.95,True
7633,HR8X8C28N1,HHEXD,2024-11-07 16:38:31,0.0,station_F,Llegada de vagones,Food,513.05,True
7634,ZJIVF4D9ZQ,HHEXD,2025-03-26 20:22:36,0.0,station_G,Descarga de vagones,Machinery,191.0,True
7635,567H488S2X,VXRCS,2025-06-09 13:03:27,3.0,station_D,Llegada de vagones,Food,403.93200000000024,True
7636,GUXQL9QPR4,HHEXD,2025-02-24 16:20:09,2.0,station_F,Descarga de vagones,Textiles,609.29,True
7637,LXYXL2CQ23,UDAXI,2024-12-12 18:18:29,63.0,station_B,Llegada de vagones,Food,934.8,True
7638,PHBL57Y9HQ,HHEXD,2024-09-09 12:07:49,6.0,station_C,Salida de vagones,Machinery,640.25,True
7639,XOEAN5F3DX,VXRCS,2025-03-18 13:53:36,0.0,station_E,Descarga de vagones,Machinery,771.24,True
7640,ETEN7GGO8Y,UDAXI,2025-03-19 16:40:33,0.0,station_D,Descarga de vagones,Food,57.792000000000115,True
7641,OEVZUBR25O,VXRCS,2024-10-21 13:01:24,3.0,station_D,Descarga de vagones,Chemicals,152.73599999999993,True
7642,9STG4EVRUR,VXRCS,2024-12-25 13:24:19,6.0,station_E,Llegada de vagones,Textiles,1019.0640000000002,True
7643,G7CON4RCER,UDAXI,2024-10-17 23:02:46,12.0,station_D,Descarga de vagones,Chemicals,12.447999999999993,True
7644,PK054NZDKY,HHEXD,2024-06-14 11:56:28,22.0,station_C,Llegada de vagones,Machinery,647.6,True
7645,UMPYO0CU4Y,HHEXD,2024-07-24 13:44:23,9.0,station_D,Descarga de vagones,Food,0.0,True
7646,GUXQL9QPR4,HHEXD,2025-02-24 12:03:39,21.0,station_C,Descarga de vagones,Textiles,732.62,True
7647,GQJFYTOPS2,VXRCS,2025-03-03 11:27:32,9.0,station_C,Salida de vagones,Food,475.3199999999998,True
7648,PNEGC2DPCZ,UDAXI,2024-10-05 17:57:19,8.0,station_B,Salida de vagones,Food,950.0,True
7649,X41Q4HX6BQ,VXRCS,2025-06-21 10:51:24,10.0,station_B,Salida de vagones,Chemicals,1120.8,True
7650,VOVKE6H76M,VXRCS,2024-08-19 10:00:00,0.0,station_A,Comienzo de ruta,,612.0119999999997,True
7651,18NL4IM9YX,HHEXD,2025-05-05 10:10:02,43.0,station_A,Salida de vagones,Food,800.0,True
7652,BN4JP18MFT,HHEXD,2025-08-12 11:22:48,14.0,station_B,Descarga de vagones,Food,728.0,True
7653,Z5BY1LWNLR,VXRCS,2024-12-02 13:31:10,0.0,station_E,Descarga de vagones,Machinery,735.2399999999999,True
7654,KC95N4VPAA,HHEXD,2025-01-04 10:00:00,0.0,station_A,Comienzo de ruta,,309.14,True
7655,QGBIYHVNT3,HHEXD,2025-09-27 10:00:00,0.0,station_A,Comienzo de ruta,,800.0,True
7656,85W6UYRLBU,HHEXD,2024-12-03 11:11:00,48.0,station_B,Descarga de vagones,Food,725.5,True
7657,SR6GI0DRII,UDAXI,2024-11-07 18:15:52,16.0,station_B,Salida de vagones,Food,935.6,True
7658,A9PMH7GX86,UDAXI,2025-05-29 03:14:52,3.0,station_G,Final de ruta,Machinery,0.0,True
7659,SK28T7A9TG,VXRCS,2024-06-18 17:00:32,0.0,station_G,Llegada de vagones,Textiles,887.376,True
7660,J81NG2QGCE,VXRCS,2025-05-17 15:14:50,1.0,station_F,Llegada de vagones,Chemicals,11.471999999999738,True
7661,W80O9DY708,HHEXD,2024-12-14 15:01:15,1.0,station_E,Descarga de vagones,Chemicals,539.3,True
7662,8V88BC1HY2,HHEXD,2025-07-07 15:17:21,5.0,station_E,Salida de vagones,Machinery,447.725,True
7663,7ZBSFN244K,UDAXI,2025-02-07 10:00:00,0.0,station_A,Comienzo de ruta,,1000.0,True
7664,PDPF1H3DTL,VXRCS,2024-11-20 10:00:00,0.0,station_A,Comienzo de ruta,,1200.0,True
7665,GMSOXLTA8I,HHEXD,2024-07-11 10:00:00,0.0,station_A,Comienzo de ruta,,800.0,True
7666,7T0DJIMV03,UDAXI,2024-12-28 10:01:55,14.0,station_A,Salida de vagones,Textiles,218.84800000000007,True
7667,1SD7J32F6H,UDAXI,2025-04-09 13:33:50,1.0,station_C,Descarga de vagones,Chemicals,895.1679999999999,True
7668,8F3IF3G3T3,UDAXI,2025-04-28 10:00:00,0.0,station_A,Comienzo de ruta,,1000.0,True
7669,QGBIYHVNT3,HHEXD,2025-09-27 11:08:04,6.0,station_B,Descarga de vagones,Textiles,766.7,True
7670,HDP03EH58B,VXRCS,2024-08-31 16:52:53,1.0,station_G,Llegada de vagones,Chemicals,612.1200000000001,True
7671,5HJHWFNSLK,UDAXI,2025-08-01 16:20:20,2.0,station_D,Llegada de vagones,Textiles,898.768,True
7672,9STG4EVRUR,VXRCS,2024-12-25 16:54:47,0.0,station_G,Final de ruta,Textiles,885.8640000000001,True
7673,8L4EBEAQNC,UDAXI,2024-11-18 19:13:23,0.0,station_E,Descarga de vagones,Machinery,727.3,True
7674,0R0L93IMLY,UDAXI,2025-06-19 13:28:37,5.0,station_C,Descarga de vagones,Chemicals,351.29599999999994,True
7675,4SJ2VH4CI9,VXRCS,2025-06-14 13:48:45,1.0,station_E,Descarga de vagones,Textiles,459.73199999999997,True
7676,WMUWBTKW2J,UDAXI,2025-03-26 18:27:09,57.0,station_B,Descarga de vagones,Electronics,940.48,True
7677,J6IUUKZTV6,HHEXD,2024-09-20 13:46:23,6.0,station_D,Llegada de vagones,Chemicals,575.6,True
7678,OH9O5QVWC9,HHEXD,2025-08-18 19:42:47,0.0,station_G,Final de ruta,Food,387.70000000000005,True
7679,22PXGX8WDZ,UDAXI,2024-08-05 12:13:15,50.0,station_B,Descarga de vagones,Food,152.41600000000017,True
7680,DTYGUJ0UQY,HHEXD,2025-09-05 11:50:39,21.0,station_C,Llegada de vagones,Electronics,717.76,True
7681,A7EFVUZK1D,VXRCS,2025-08-21 14:38:26,0.0,station_F,Llegada de vagones,Electronics,343.28400000000033,True
7682,OH9O5QVWC9,HHEXD,2025-08-18 14:01:28,0.0,station_D,Salida de vagones,Food,622.7,True
7683,XZXCZD9MX9,VXRCS,2024-09-18 17:06:59,0.0,station_G,Final de ruta,Electronics,801.84,True
7684,XKDZTO1FGA,HHEXD,2024-11-13 19:35:11,1.0,station_G,Llegada de vagones,Machinery,135.72500000000002,True
7685,5XS9CFU5HY,VXRCS,2025-07-01 17:29:12,0.0,station_G,Llegada de vagones,Machinery,462.3600000000001,True
7686,4VYNZLAXAE,VXRCS,2025-09-25 10:07:25,41.0,station_A,Final carga,Electronics,606.8639999999998,True
7687,YEVN11V8PL,UDAXI,2025-04-30 08:58:32,0.0,station_G,Descarga de vagones,Chemicals,0.0,True
7688,TK51ITY5H5,VXRCS,2025-07-08 10:55:11,47.0,station_B,Llegada de vagones,Chemicals,1094.16,True
7689,G7ECILCMG5,HHEXD,2025-03-17 13:42:23,0.0,station_D,Salida de vagones,Electronics,160.69000000000003,True
